SDG Goal,SDG Goal Name,Indicator Code,Metric Name,Geography,Level,Year,Value,Unit,Source,Projected?
8, Decent Work and Economic Growth,SDG8.8.10.5,No. of beneficiaries under Gopinath Mundhe Farmers Accident Insurance Scheme,Wardha,District,2024,70,Number,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.10.5,No. of beneficiaries under Pradhan Mantri Jeevan Jyoti Beema Yojana (PMJJBY),Wardha,District,2016,"9,542.00",Number,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.10.5,No. of beneficiaries under Pradhan Mantri Jeevan Jyoti Beema Yojana (PMJJBY),Wardha,District,2017,"15,718.00",Number,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.10.5,No. of beneficiaries under Pradhan Mantri Jeevan Jyoti Beema Yojana (PMJJBY),Wardha,District,2018,"44,218.00",Number,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.10.5,No. of beneficiaries under Pradhan Mantri Jeevan Jyoti Beema Yojana (PMJJBY),Wardha,District,2019,"45,712.00",Number,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.10.5,No. of beneficiaries under Pradhan Mantri Jeevan Jyoti Beema Yojana (PMJJBY),Wardha,District,2020,"56,087.00",Number,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.10.5,No. of beneficiaries under Pradhan Mantri Jeevan Jyoti Beema Yojana (PMJJBY),Wardha,District,2021,"83,468.00",Number,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.10.5,No. of beneficiaries under Pradhan Mantri Jeevan Jyoti Beema Yojana (PMJJBY),Wardha,District,2022,"117,716.00",Number,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.10.5,No. of beneficiaries under Pradhan Mantri Jeevan Jyoti Beema Yojana (PMJJBY),Wardha,District,2023,"166,928.00",Number,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.10.5,No. of beneficiaries under Pradhan Mantri Jeevan Jyoti Beema Yojana (PMJJBY),Wardha,District,2024,"437,127.00",Number,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.10.5,No. of beneficiaries under Pradhan Mantri Jeevan Surksha Beema Yojana (PMSBY),Wardha,District,2016,"56,324.00",Number,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.10.5,No. of beneficiaries under Pradhan Mantri Jeevan Surksha Beema Yojana (PMSBY),Wardha,District,2017,"98,212.00",Number,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.10.5,No. of beneficiaries under Pradhan Mantri Jeevan Surksha Beema Yojana (PMSBY),Wardha,District,2018,"135,712.00",Number,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.10.5,No. of beneficiaries under Pradhan Mantri Jeevan Surksha Beema Yojana (PMSBY),Wardha,District,2019,"144,218.00",Number,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.10.5,No. of beneficiaries under Pradhan Mantri Jeevan Surksha Beema Yojana (PMSBY),Wardha,District,2020,"165,796.00",Number,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.10.5,No. of beneficiaries under Pradhan Mantri Jeevan Surksha Beema Yojana (PMSBY),Wardha,District,2021,"226,752.00",Number,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.10.5,No. of beneficiaries under Pradhan Mantri Jeevan Surksha Beema Yojana (PMSBY),Wardha,District,2022,"232,518.00",Number,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.10.5,No. of beneficiaries under Pradhan Mantri Jeevan Surksha Beema Yojana (PMSBY),Wardha,District,2023,"518,418.00",Number,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.10.5,No. of beneficiaries under Pradhan Mantri Jeevan Surksha Beema Yojana (PMSBY),Wardha,District,2024,"965,004.00",Number,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.7.2,No. of human trafficking cases per lakh population,Wardha,District,2015,0,Per lakh population,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.7.2,No. of human trafficking cases per lakh population,Wardha,District,2016,0,Per lakh population,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.7.2,No. of human trafficking cases per lakh population,Wardha,District,2017,0,Per lakh population,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.7.2,No. of human trafficking cases per lakh population,Wardha,District,2018,0,Per lakh population,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.7.2,No. of human trafficking cases per lakh population,Wardha,District,2019,0,Per lakh population,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.7.2,No. of human trafficking cases per lakh population,Wardha,District,2020,0,Per lakh population,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.7.2,No. of human trafficking cases per lakh population,Wardha,District,2021,0,Per lakh population,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.7.2,No. of human trafficking cases per lakh population,Wardha,District,2022,0,Per lakh population,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.7.2,No. of human trafficking cases per lakh population,Wardha,District,2023,0,Per lakh population,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.8.1,No. of workers covered under Employees State Insurance (ESI) Act,Wardha,District,2016,"2,034.00",Number,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.8.1,No. of workers covered under Employees State Insurance (ESI) Act,Wardha,District,2017,"12,495.00",Number,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.8.1,No. of workers covered under Employees State Insurance (ESI) Act,Wardha,District,2018,"17,295.00",Number,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.8.1,No. of workers covered under Employees State Insurance (ESI) Act,Wardha,District,2019,"16,812.00",Number,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.8.1,No. of workers covered under Employees State Insurance (ESI) Act,Wardha,District,2020,"15,976.00",Number,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.8.1,No. of workers covered under Employees State Insurance (ESI) Act,Wardha,District,2021,"15,973.00",Number,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.8.1,No. of workers covered under Employees State Insurance (ESI) Act,Wardha,District,2022,"18,032.00",Number,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.8.1,No. of workers covered under Employees State Insurance (ESI) Act,Wardha,District,2023,"19,310.00",Number,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.8.1,No. of workers covered under Employees State Insurance (ESI) Act,Wardha,District,2024,"17,988.00",Number,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.10.6,Non-Agricultural Loans Disbursed (₹ lakh),Wardha,District,2024,"474,198.00",₹ Lakh,SER,no
8, Decent Work and Economic Growth,SDG8.8.3.1,Non-Workers - Census 2011,Arvi,Taluka,2011,"58,559.00",Number,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,Non-Workers - Census 2011,Wardha,Taluka,2011,"138,232.00",Number,Census,no
8, Decent Work and Economic Growth,SDG8.8.10.7,Number of Bank Branches,Arvi,Taluka,2024,8,Number,SER,no
8, Decent Work and Economic Growth,SDG8.8.10.7,Number of Bank Branches,Wardha,Taluka,2024,17,Number,SER,no
8, Decent Work and Economic Growth,SDG8.8.3.1,Other Workers (Main) (Total),Arvi,Taluka,2011,850,persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,Other Workers (Main) (Total),Wardha,Taluka,2011,"11,667.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,Other Workers (Main) (Total) — Workers by Industry,Arvi,Taluka,2011,850,persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,Other Workers (Main) (Total) — Workers by Industry,Wardha,Taluka,2011,"11,667.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,Other Workers - Census 2011,Arvi,Taluka,2011,"16,300.00",Number,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,Other Workers - Census 2011,Wardha,Taluka,2011,"68,800.00",Number,Census,no
8, Decent Work and Economic Growth,SDG8.8.10.6,PM Jan Dhan Accounts (district),Wardha,District,2024,"355,402.00",Number,SER,no
8, Decent Work and Economic Growth,SDG8.8.10.6,PM Jan Dhan Deposits (₹ lakh),Wardha,District,2024,"19,200.00",₹ Lakh,SER,no
8, Decent Work and Economic Growth,SDG8.8.10.6,PM Mudra Beneficiaries (district),Wardha,District,2024,"144,130.00",Number,SER,no
8, Decent Work and Economic Growth,SDG8.8.10.6,PM Mudra Loans Disbursed (₹ crore),Wardha,District,2024,777,₹ Crore,SER,no
8, Decent Work and Economic Growth,SDG8.8.1.2,"Per Capita Gross Income (current prices, ₹)",Wardha,District,2023,"231,929.00",₹,SER,no
8, Decent Work and Economic Growth,SDG8.8.1.2,"Per Capita Net Income (current prices, ₹)",Wardha,District,2023,"204,735.00",₹,SER,no
8, Decent Work and Economic Growth,SDG8.8.1.4,"Primary Sector GDI (Agriculture+Mining, ₹ crore)",Wardha,District,2023,"6,484.00",₹ Crore,SER,no
8, Decent Work and Economic Growth,SDG8.8.7.1,Proportion of children involved in child labour,Wardha,District,2016,0,%,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.7.1,Proportion of children involved in child labour,Wardha,District,2017,0,%,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.7.1,Proportion of children involved in child labour,Wardha,District,2018,0,%,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.7.1,Proportion of children involved in child labour,Wardha,District,2019,0,%,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.7.1,Proportion of children involved in child labour,Wardha,District,2020,0,%,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.7.1,Proportion of children involved in child labour,Wardha,District,2021,0,%,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.7.1,Proportion of children involved in child labour,Wardha,District,2022,0,%,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.7.1,Proportion of children involved in child labour,Wardha,District,2023,0,%,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.7.1,Proportion of children involved in child labour,Wardha,District,2024,0,%,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.3.1,SC Female Workers (Total),Arvi,Taluka,2011,"3,065.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,SC Female Workers (Total),Wardha,Taluka,2011,"7,047.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,SC Female Workers (Total) — Scheduled Castes (SC) Detailed,Arvi,Taluka,2011,"3,065.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,SC Female Workers (Total) — Scheduled Castes (SC) Detailed,Wardha,Taluka,2011,"7,047.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,SC Male Workers (Total),Arvi,Taluka,2011,"4,387.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,SC Male Workers (Total),Wardha,Taluka,2011,"19,330.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,SC Male Workers (Total) — Scheduled Castes (SC) Detailed,Arvi,Taluka,2011,"4,387.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,SC Male Workers (Total) — Scheduled Castes (SC) Detailed,Wardha,Taluka,2011,"19,330.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,SC Total Workers (Total),Arvi,Taluka,2011,"7,452.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,SC Total Workers (Total),Wardha,Taluka,2011,"26,377.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,SC Total Workers (Total) — Scheduled Castes (SC) Detailed,Arvi,Taluka,2011,"7,452.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,SC Total Workers (Total) — Scheduled Castes (SC) Detailed,Wardha,Taluka,2011,"26,377.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.10.6,SHGs with Credit Linkage (district),Wardha,District,2024,"15,449.00",Number,SER,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Agricultural Labourers (Marginal) (Total),Arvi,Taluka,2011,"1,679.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Agricultural Labourers (Marginal) (Total),Wardha,Taluka,2011,"9,265.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Cultivators (Marginal) (Total),Arvi,Taluka,2011,103,persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Cultivators (Marginal) (Total),Wardha,Taluka,2011,577,persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Female Marginal Workers (Total),Arvi,Taluka,2011,"1,223.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Female Marginal Workers (Total),Wardha,Taluka,2011,"7,035.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Female Marginal Workers (Total) — Scheduled Tribes (ST) Detailed,Arvi,Taluka,2011,"1,223.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Female Marginal Workers (Total) — Scheduled Tribes (ST) Detailed,Wardha,Taluka,2011,"7,035.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Female Non-Workers (Total),Arvi,Taluka,2011,"4,843.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Female Non-Workers (Total) — Scheduled Tribes (ST) Detailed,Arvi,Taluka,2011,"4,843.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Female Workers (Total),Arvi,Taluka,2011,"4,795.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Female Workers (Total) — Scheduled Tribes (ST) Detailed,Arvi,Taluka,2011,"4,795.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Female Workers (Total) — Scheduled Tribes (ST) Detailed,Wardha,District,2011,"33,796.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Household Industry Workers (Main) (Total),Arvi,Taluka,2011,23,persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Household Industry Workers (Main) (Total),Wardha,Taluka,2011,491,persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Household Industry Workers (Main) (Total) — Scheduled Tribes (ST) Detailed,Arvi,Taluka,2011,23,persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Household Industry Workers (Main) (Total) — Scheduled Tribes (ST) Detailed,Wardha,Taluka,2011,491,persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Household Industry Workers (Marginal) (Total),Arvi,Taluka,2011,23,persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Household Industry Workers (Marginal) (Total),Wardha,Taluka,2011,179,persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Household Industry Workers (Marginal) (Total) — Scheduled Tribes (ST) Detailed,Arvi,Taluka,2011,23,persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Household Industry Workers (Marginal) (Total) — Scheduled Tribes (ST) Detailed,Wardha,Taluka,2011,179,persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Male Marginal Workers (Total),Arvi,Taluka,2011,786,persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Male Marginal Workers (Total),Wardha,Taluka,2011,"5,110.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Male Marginal Workers (Total) — Scheduled Tribes (ST) Detailed,Arvi,Taluka,2011,786,persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Male Marginal Workers (Total) — Scheduled Tribes (ST) Detailed,Wardha,Taluka,2011,"5,110.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Male Non-Workers (Total),Arvi,Taluka,2011,"3,753.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Male Non-Workers (Total) — Scheduled Tribes (ST) Detailed,Arvi,Taluka,2011,"3,753.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Male Workers (Total),Arvi,Taluka,2011,"6,424.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Male Workers (Total) — Scheduled Tribes (ST) Detailed,Arvi,Taluka,2011,"6,424.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Male Workers (Total) — Scheduled Tribes (ST) Detailed,Wardha,District,2011,"47,059.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Marginal Workers (Total),Arvi,Taluka,2011,"2,009.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Marginal Workers (Total),Wardha,Taluka,2011,"12,145.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Marginal Workers (Total) — Scheduled Tribes (ST) Detailed,Arvi,Taluka,2011,"2,009.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Marginal Workers (Total) — Scheduled Tribes (ST) Detailed,Wardha,Taluka,2011,"12,145.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Non-Workers (Rural),Wardha,Taluka,2011,"53,716.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Non-Workers (Rural) — Scheduled Tribes (ST) Detailed,Wardha,Taluka,2011,"53,716.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Non-Workers (Total),Arvi,Taluka,2011,"8,596.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Non-Workers (Total) — Scheduled Tribes (ST) Detailed,Arvi,Taluka,2011,"8,596.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Non-Workers (Urban),Wardha,Taluka,2011,"14,936.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Non-Workers (Urban) — Scheduled Tribes (ST) Detailed,Wardha,Taluka,2011,"14,936.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Other Workers (Main) (Total),Arvi,Taluka,2011,850,persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Other Workers (Main) (Total),Wardha,Taluka,2011,"11,667.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Other Workers (Main) (Total) — Scheduled Tribes (ST) Detailed,Arvi,Taluka,2011,850,persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Other Workers (Main) (Total) — Scheduled Tribes (ST) Detailed,Wardha,Taluka,2011,"11,667.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Other Workers (Marginal) (Total),Arvi,Taluka,2011,204,persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Other Workers (Marginal) (Total),Wardha,Taluka,2011,"2,124.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Other Workers (Marginal) (Total) — Scheduled Tribes (ST) Detailed,Arvi,Taluka,2011,204,persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Other Workers (Marginal) (Total) — Scheduled Tribes (ST) Detailed,Wardha,Taluka,2011,"2,124.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Total Workers (Total),Arvi,Taluka,2011,"11,219.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Total Workers (Total) — Scheduled Tribes (ST) Detailed,Arvi,Taluka,2011,"11,219.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,ST Total Workers (Total) — Scheduled Tribes (ST) Detailed,Wardha,District,2011,"80,855.00",persons,Census,no
8, Decent Work and Economic Growth,SDG8.8.1.4,"Secondary Sector GDI (Industry, ₹ crore)",Wardha,District,2023,"6,336.00",₹ Crore,SER,no
8, Decent Work and Economic Growth,SDG8.8.1.4,"Tertiary Sector GDI (Services, ₹ crore)",Wardha,District,2023,"16,437.00",₹ Crore,SER,no
8, Decent Work and Economic Growth,SDG8.8.10.6,Total Bank Branches (district),Wardha,District,2024,171,Number,SER,no
8, Decent Work and Economic Growth,SDG8.8.10.6,Total Deposits (₹ lakh),Wardha,District,2024,"2,012,236.00",₹ Lakh,SER,no
8, Decent Work and Economic Growth,SDG8.8.10.6,Total SHG Credit Disbursed (₹ lakh),Wardha,District,2024,"16,947.57",₹ Lakh,SER,no
8, Decent Work and Economic Growth,SDG8.8.10.6,Total SHGs Formed (district),Wardha,District,2024,"18,573.00",Number,SER,no
8, Decent Work and Economic Growth,SDG8.8.3.1,Total Workers - Census 2011,Arvi,Taluka,2011,"44,600.00",Number,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,Total Workers - Census 2011,Wardha,Taluka,2011,"112,800.00",Number,Census,no
8, Decent Work and Economic Growth,SDG8.8.6.1,Total no. of employments provided through Employment and Self-employment Guidance Centre,Wardha,District,2016,"1,021.00",Number,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.6.1,Total no. of employments provided through Employment and Self-employment Guidance Centre,Wardha,District,2017,362,Number,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.6.1,Total no. of employments provided through Employment and Self-employment Guidance Centre,Wardha,District,2018,"2,621.00",Number,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.6.1,Total no. of employments provided through Employment and Self-employment Guidance Centre,Wardha,District,2019,660,Number,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.6.1,Total no. of employments provided through Employment and Self-employment Guidance Centre,Wardha,District,2020,713,Number,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.6.1,Total no. of employments provided through Employment and Self-employment Guidance Centre,Wardha,District,2021,371,Number,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.6.1,Total no. of employments provided through Employment and Self-employment Guidance Centre,Wardha,District,2022,"1,017.00",Number,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.6.1,Total no. of employments provided through Employment and Self-employment Guidance Centre,Wardha,District,2023,104,Number,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.6.1,Total no. of employments provided through Employment and Self-employment Guidance Centre,Wardha,District,2024,"2,291.00",Number,MahaSDB,no
8, Decent Work and Economic Growth,SDG8.8.3.1,Work Participation Rate (Main + Marginal) (Total) — Employment,Arvi,Taluka,2001,45,%,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,Work Participation Rate (Main + Marginal) (Total) — Employment,Wardha,Taluka,2001,38.9,%,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,Worker Participation Rate - Census 2011,Arvi,Taluka,2011,43.2,%,Census,no
8, Decent Work and Economic Growth,SDG8.8.3.1,Worker Participation Rate - Census 2011,Wardha,Taluka,2011,44.9,%,Census,no
8, Decent Work and Economic Growth,SDG8.8.10.4,"ATMs per 1,00,000 population",Wardha,District,2025,13.905,"Per 1,00,000 population",Projection,YES
8, Decent Work and Economic Growth,SDG8.8.10.4,"ATMs per 1,00,000 population",Wardha,District,2029,15.786,"Per 1,00,000 population",Projection,YES
8, Decent Work and Economic Growth,SDG8.8.10.4,"ATMs per 1,00,000 population",Wardha,District,2037,19.549,"Per 1,00,000 population",Projection,YES
8, Decent Work and Economic Growth,SDG8.8.10.4,"ATMs per 1,00,000 population",Wardha,District,2047,24.252,"Per 1,00,000 population",Projection,YES
8, Decent Work and Economic Growth,SDG8.8.10.4,"ATMs per 1,00,000 population",Wardha,District,2060,30.367,"Per 1,00,000 population",Projection,YES
8, Decent Work and Economic Growth,SDG8.8.3.1,No. of MSME units registered under Udyam portal,Wardha,District,2025,"6,840.50",Number,Projection,YES
8, Decent Work and Economic Growth,SDG8.8.3.1,No. of MSME units registered under Udyam portal,Wardha,District,2029,"7,740.50",Number,Projection,YES
8, Decent Work and Economic Growth,SDG8.8.3.1,No. of MSME units registered under Udyam portal,Wardha,District,2037,"9,540.50",Number,Projection,YES
8, Decent Work and Economic Growth,SDG8.8.3.1,No. of MSME units registered under Udyam portal,Wardha,District,2047,"11,790.50",Number,Projection,YES
8, Decent Work and Economic Growth,SDG8.8.3.1,No. of MSME units registered under Udyam portal,Wardha,District,2060,"14,715.50",Number,Projection,YES
8, Decent Work and Economic Growth,SDG8.8.10.1,No. of No-Frill Accounts opened under Pradhan Mantri Jan Dhan Yojana,Wardha,District,2025,"413,953.67",Number,Projection,YES
8, Decent Work and Economic Growth,SDG8.8.10.1,No. of No-Frill Accounts opened under Pradhan Mantri Jan Dhan Yojana,Wardha,District,2029,"541,299.80",Number,Projection,YES
8, Decent Work and Economic Growth,SDG8.8.10.1,No. of No-Frill Accounts opened under Pradhan Mantri Jan Dhan Yojana,Wardha,District,2037,"795,992.07",Number,Projection,YES
8, Decent Work and Economic Growth,SDG8.8.10.1,No. of No-Frill Accounts opened under Pradhan Mantri Jan Dhan Yojana,Wardha,District,2047,"1,114,357.40",Number,Projection,YES
8, Decent Work and Economic Growth,SDG8.8.10.1,No. of No-Frill Accounts opened under Pradhan Mantri Jan Dhan Yojana,Wardha,District,2060,"1,528,232.33",Number,Projection,YES
8, Decent Work and Economic Growth,SDG8.8.10.2,"No. of accounts in Scheduled Commercial Banks per 1,000 population",Wardha,District,2025,"2,885.69","Per 1,000 population",Projection,YES
8, Decent Work and Economic Growth,SDG8.8.10.2,"No. of accounts in Scheduled Commercial Banks per 1,000 population",Wardha,District,2029,"3,665.96","Per 1,000 population",Projection,YES
8, Decent Work and Economic Growth,SDG8.8.10.2,"No. of accounts in Scheduled Commercial Banks per 1,000 population",Wardha,District,2037,"5,226.50","Per 1,000 population",Projection,YES
8, Decent Work and Economic Growth,SDG8.8.10.2,"No. of accounts in Scheduled Commercial Banks per 1,000 population",Wardha,District,2047,"7,177.17","Per 1,000 population",Projection,YES
8, Decent Work and Economic Growth,SDG8.8.10.2,"No. of accounts in Scheduled Commercial Banks per 1,000 population",Wardha,District,2060,"9,713.04","Per 1,000 population",Projection,YES
8, Decent Work and Economic Growth,SDG8.8.10.3,"No. of banking outlets per 1,00,000 population",Wardha,District,2025,13.953,"Per 1,00,000 population",Projection,YES
8, Decent Work and Economic Growth,SDG8.8.10.3,"No. of banking outlets per 1,00,000 population",Wardha,District,2029,14.383,"Per 1,00,000 population",Projection,YES
8, Decent Work and Economic Growth,SDG8.8.10.3,"No. of banking outlets per 1,00,000 population",Wardha,District,2037,15.243,"Per 1,00,000 population",Projection,YES
8, Decent Work and Economic Growth,SDG8.8.10.3,"No. of banking outlets per 1,00,000 population",Wardha,District,2047,16.318,"Per 1,00,000 population",Projection,YES
8, Decent Work and Economic Growth,SDG8.8.10.3,"No. of banking outlets per 1,00,000 population",Wardha,District,2060,17.716,"Per 1,00,000 population",Projection,YES
8, Decent Work and Economic Growth,SDG8.8.10.5,No. of beneficiaries under Gopinath Mundhe Farmers Accident Insurance Scheme,Wardha,District,2025,85.071,Number,Projection,YES
8, Decent Work and Economic Growth,SDG8.8.10.5,No. of beneficiaries under Gopinath Mundhe Farmers Accident Insurance Scheme,Wardha,District,2029,108.69,Number,Projection,YES
8, Decent Work and Economic Growth,SDG8.8.10.5,No. of beneficiaries under Gopinath Mundhe Farmers Accident Insurance Scheme,Wardha,District,2037,155.929,Number,Projection,YES
8, Decent Work and Economic Growth,SDG8.8.10.5,No. of beneficiaries under Gopinath Mundhe Farmers Accident Insurance Scheme,Wardha,District,2047,214.976,Number,Projection,YES
8, Decent Work and Economic Growth,SDG8.8.10.5,No. of beneficiaries under Gopinath Mundhe Farmers Accident Insurance Scheme,Wardha,District,2060,291.738,Number,Projection,YES
8, Decent Work and Economic Growth,SDG8.8.10.5,No. of beneficiaries under Pradhan Mantri Jeevan Jyoti Beema Yojana (PMJJBY),Wardha,District,2025,"304,228.61",Number,Projection,YES
